data,q_m3s,q95,di,q50
1974-09-19,208.05,84.69,-123.36000000000001,235.0
1974-09-20,203.212,84.69,-118.52199999999999,237.14
1974-09-21,198.406,83.2,-115.206,239.12
1974-09-22,193.633,83.07,-110.56300000000002,242.62
1974-09-23,188.894,81.49,-107.40400000000001,245.4
1974-09-24,179.518,81.49,-98.028,248.14
1974-09-25,170.27900000000002,81.49,-88.78900000000003,248.14
1974-09-26,170.27900000000002,81.49,-88.78900000000003,259.27
1974-09-27,165.71200000000005,81.49,-84.22200000000005,264.88
1974-09-28,165.71200000000005,81.49,-84.22200000000005,270.53
1974-09-29,170.27900000000002,81.49,-88.78900000000003,281.91
1974-09-30,203.212,81.49,-121.722,292.0
1974-10-01,203.212,81.49,-121.722,294.75
1974-10-02,193.633,81.49,-112.14300000000001,300.39
1974-10-03,188.894,81.49,-107.40400000000001,305.95
1974-10-04,188.894,81.49,-107.40400000000001,314.1
1974-10-05,179.518,81.49,-98.028,322.7
1974-10-06,170.27900000000002,81.49,-88.78900000000003,328.65
1974-10-07,170.27900000000002,81.49,-88.78900000000003,340.62
1974-10-08,170.27900000000002,81.49,-88.78900000000003,341.44
1974-10-09,170.27900000000002,81.49,-88.78900000000003,346.66
1974-10-10,165.71200000000005,81.49,-84.22200000000005,350.01
1974-10-11,161.181,81.49,-79.69100000000002,352.71
1974-10-12,152.22799999999995,81.49,-70.73799999999996,355.66
1974-10-13,143.422,81.49,-61.932,358.8
1974-10-14,134.769,81.49,-53.27900000000001,361.33
1974-10-15,130.5,79.6,-50.900000000000006,364.91
1974-10-16,126.271,79.41,-46.861000000000004,367.02
1974-10-17,122.082,79.41,-42.672,377.22
1974-10-18,117.934,78.63,-39.304,377.22
1974-10-19,117.934,78.57,-39.364000000000004,377.29
1974-10-20,117.934,78.63,-39.304,378.49
1974-10-21,117.934,79.41,-38.524,377.29
1974-10-22,113.827,81.47,-32.357,378.49
1974-10-23,109.762,81.49,-28.272000000000006,383.42
1974-10-24,109.762,81.49,-28.272000000000006,383.42
1974-10-25,134.769,81.49,-53.27900000000001,383.42
1974-10-26,413.497,83.2,-330.297,383.42
1974-10-27,2851.61,85.29,-2766.32,378.49
1974-10-28,2964.94,85.45,-2879.4900000000002,377.22
1974-10-29,2629.19,87.93,-2541.26,377.22
1974-10-30,3252.82,90.04,-3162.78,377.22
1974-10-31,2749.8,93.69,-2656.11,378.49
1974-11-01,1853.03,94.54,-1758.49,378.49
1974-11-02,1223.58,97.85,-1125.73,377.22
1974-11-03,902.212,100.98,-801.232,377.22
1974-11-04,715.6010000000001,101.32,-614.2810000000002,371.05
1974-11-05,594.403,104.42,-489.983,367.02
1974-11-06,517.288,104.78,-412.50800000000004,364.91
1974-11-07,511.002,104.78,-406.222,364.91
1974-11-08,486.078,104.78,-381.298,358.8
1974-11-09,473.75,104.78,-368.97,358.23
1974-11-10,419.416,104.42,-314.996,358.23
1974-11-11,390.0630000000001,101.32,-288.7430000000001,355.66
1974-11-12,350.01199999999994,101.32,-248.69199999999995,352.71
1974-11-13,344.392,101.32,-243.072,352.6
1974-11-14,384.266,101.32,-282.946,346.66
1974-11-15,378.494,100.98,-277.514,346.66
1974-11-16,350.01199999999994,100.98,-249.03199999999993,340.62
1974-11-17,327.691,100.98,-226.71099999999996,338.4
1974-11-18,311.23,100.98,-210.25,334.62
1974-11-19,284.342,98.84,-185.50199999999998,334.62
1974-11-20,263.34,94.54,-168.79999999999995,328.65
1974-11-21,263.34,94.54,-168.79999999999995,328.65
1974-11-22,279.04900000000004,94.54,-184.50900000000001,328.65
1974-11-23,295.014,94.54,-200.474,328.65
1974-11-24,289.664,92.19,-197.474,328.65
1974-11-25,279.04900000000004,91.21,-187.83900000000006,328.65
1974-11-26,268.548,91.21,-177.33800000000002,327.69
1974-11-27,268.548,90.56,-177.988,325.29
1974-11-28,311.23,87.93,-223.3,323.65
1974-11-29,413.497,87.93,-325.567,322.7
1974-11-30,888.0360000000002,87.93,-800.1060000000002,322.7
1974-12-01,832.048,87.93,-744.1179999999999,319.5
1974-12-02,581.339,87.93,-493.40900000000005,318.88
1974-12-03,486.078,87.93,-398.14799999999997,316.79
1974-12-04,486.078,87.93,-398.14799999999997,316.79
1974-12-05,467.62,87.93,-379.69,318.88
1974-12-06,455.429,87.93,-367.49899999999997,319.5
1974-12-07,425.359,87.93,-337.429,322.7
1974-12-08,413.497,87.93,-325.567,322.7
1974-12-09,390.0630000000001,87.93,-302.1330000000001,326.6
1974-12-10,361.328,87.93,-273.39799999999997,327.69
1974-12-11,333.232,87.93,-245.30200000000002,328.65
1974-12-12,279.04900000000004,87.93,-191.11900000000003,328.65
1974-12-13,258.16200000000003,91.21,-166.95200000000006,332.5
1974-12-14,247.895,91.21,-156.685,333.23
1974-12-15,237.748,94.54,-143.20799999999997,334.62
1974-12-16,247.895,94.54,-153.35500000000002,338.4
1974-12-17,247.895,94.54,-153.35500000000002,340.62
1974-12-18,258.16200000000003,94.54,-163.622,341.35
1974-12-19,279.04900000000004,100.64,-178.40900000000005,344.39
1974-12-20,279.04900000000004,101.32,-177.72900000000004,346.66
1974-12-21,273.784,104.78,-169.004,347.0
1974-12-22,279.04900000000004,107.58,-171.46900000000005,350.01
1974-12-23,322.177,108.28,-213.89700000000002,350.2
1974-12-24,407.602,108.28,-299.322,352.35
1974-12-25,996.075,114.68,-881.395,350.01
1974-12-26,1092.83,115.39,-977.4399999999999,352.71
1974-12-27,614.153,115.39,-498.76300000000003,352.71
1974-12-28,367.025,115.39,-251.635,358.8
1974-12-29,390.0630000000001,119.01,-271.0530000000001,364.91
1974-12-30,401.731,122.67,-279.061,366.86
1974-12-31,419.416,122.67,-296.746,371.05
1975-01-01,888.0360000000002,122.67,-765.3660000000002,373.97
1975-01-02,974.154,122.67,-851.484,377.22
1975-01-03,1010.78,122.67,-888.11,377.22
1975-01-04,1032.95,122.67,-910.2800000000001,381.06
1975-01-05,852.908,121.94,-730.9680000000001,389.64
1975-01-06,660.944,121.94,-539.0039999999999,389.64
1975-01-07,449.36800000000005,121.94,-327.42800000000005,389.64
1975-01-08,401.731,121.94,-279.791,389.64
1975-01-09,390.0630000000001,122.67,-267.3930000000001,384.27
1975-01-10,413.497,122.67,-290.827,381.06
1975-01-11,401.731,122.67,-279.061,381.06
1975-01-12,401.731,126.36,-275.371,384.27
1975-01-13,395.885,130.05,-265.835,388.93
1975-01-14,367.025,130.1,-236.92499999999998,389.64
1975-01-15,355.657,133.88,-221.777,389.64
1975-01-16,384.266,133.88,-250.38600000000002,389.64
1975-01-17,401.731,133.88,-267.851,390.06
1975-01-18,390.0630000000001,133.88,-256.1830000000001,391.0
1975-01-19,401.731,133.88,-267.851,395.88
1975-01-20,413.497,133.88,-279.617,401.73
1975-01-21,407.602,133.88,-273.722,402.16
1975-01-22,378.494,133.88,-244.61400000000003,408.46
1975-01-23,350.01199999999994,133.88,-216.13199999999995,413.5
1975-01-24,322.177,131.74,-190.437,414.78
1975-01-25,300.392,130.38,-170.012,419.51
1975-01-26,284.342,130.43,-153.91199999999998,419.42
1975-01-27,268.548,130.49,-138.058,415.56
1975-01-28,247.895,130.54,-117.35500000000002,414.78
1975-01-29,232.72,131.2,-101.52000000000001,413.5
1975-01-30,237.748,131.2,-106.548,413.5
1975-01-31,247.895,131.2,-116.69500000000002,408.46
1975-02-01,258.16200000000003,130.76,-127.40200000000004,408.46
1975-02-02,289.664,131.2,-158.464,408.46
1975-02-03,344.392,131.2,-213.192,407.6
1975-02-04,681.295,130.87,-550.425,407.6
1975-02-05,2549.75,130.1,-2419.65,408.46
1975-02-06,1853.03,130.1,-1722.93,408.46
1975-02-07,1342.76,130.1,-1212.66,408.46
1975-02-08,996.075,130.1,-865.975,413.5
1975-02-09,804.492,129.26,-675.232,414.78
1975-02-10,790.824,129.26,-661.564,419.42
1975-02-11,681.295,129.26,-552.035,421.13
1975-02-12,654.2,127.28,-526.9200000000001,426.0
1975-02-13,581.339,127.28,-454.0590000000001,427.51
1975-02-14,511.002,127.01,-383.992,431.33
1975-02-15,419.416,123.41,-296.006,433.91
1975-02-16,378.494,123.19,-255.30400000000003,433.91
1975-02-17,361.328,122.67,-238.65799999999996,433.91
1975-02-18,344.392,122.67,-221.72199999999998,431.33
1975-02-19,338.7990000000001,122.67,-216.12900000000008,427.51
1975-02-20,344.392,122.67,-221.72199999999998,422.22
1975-02-21,372.747,122.67,-250.077,421.13
1975-02-22,355.657,122.67,-232.98699999999997,414.78
1975-02-23,355.657,122.67,-232.98699999999997,408.46
1975-02-24,367.025,122.67,-244.35499999999996,408.46
1975-02-25,350.01199999999994,122.67,-227.34199999999993,402.16
1975-02-26,355.657,122.67,-232.98699999999997,401.73
1975-02-27,431.326,122.67,-308.656,400.94
1975-02-28,594.403,122.67,-471.733,395.88
1975-03-01,473.75,122.67,-351.08,389.64
1975-03-02,536.279,122.67,-413.609,389.64
1975-03-03,498.495,122.67,-375.825,383.36
1975-03-04,449.36800000000005,122.67,-326.69800000000004,378.49
1975-03-05,437.317,122.67,-314.647,377.22
1975-03-06,455.429,122.67,-332.75899999999996,371.6
1975-03-07,694.959,122.67,-572.289,367.02
1975-03-08,715.6010000000001,122.67,-592.9310000000002,364.91
1975-03-09,549.047,122.67,-426.377,359.05
1975-03-10,443.331,123.41,-319.92100000000005,355.66
1975-03-11,413.497,126.36,-287.137,352.71
1975-03-12,384.266,126.36,-257.906,346.66
1975-03-13,355.657,126.36,-229.29699999999997,344.39
1975-03-14,344.392,126.36,-218.03199999999998,338.8
1975-03-15,322.177,125.65,-196.52700000000002,330.41
1975-03-16,300.392,123.26,-177.132,328.65
1975-03-17,279.04900000000004,122.67,-156.37900000000002,324.07
1975-03-18,311.23,122.67,-188.56,318.27
1975-03-19,390.0630000000001,122.34,-267.72300000000007,316.79
1975-03-20,413.497,121.58,-291.91700000000003,310.9
1975-03-21,425.359,118.37,-306.989,305.04
1975-03-22,401.731,115.39,-286.341,300.39
1975-03-23,367.025,115.39,-251.635,294.75
1975-03-24,355.657,115.39,-240.267,293.42
1975-03-25,390.0630000000001,115.39,-274.6730000000001,287.65
1975-03-26,378.494,115.23,-263.264,281.91
1975-03-27,361.328,113.88,-247.44799999999998,281.91
1975-03-28,344.392,112.01,-232.382,276.2
1975-03-29,333.232,111.81,-221.42200000000003,275.5
1975-03-30,322.177,108.36,-213.817,270.53
1975-03-31,311.23,108.28,-202.95000000000002,270.53
1975-04-01,305.797,108.28,-197.51700000000002,270.53
1975-04-02,289.664,107.77,-181.894,268.55
1975-04-03,268.548,104.12,-164.428,263.34
1975-04-04,258.16200000000003,101.32,-156.84200000000004,259.27
1975-04-05,253.014,101.32,-151.69400000000002,259.27
1975-04-06,247.895,101.32,-146.57500000000002,258.16
1975-04-07,237.748,101.32,-136.428,253.69
1975-04-08,227.723,101.1,-126.62300000000002,253.69
1975-04-09,212.921,99.1,-113.821,250.75
1975-04-10,208.05,97.17,-110.88000000000001,248.14
1975-04-11,203.212,94.54,-108.67199999999998,248.14
1975-04-12,212.921,94.54,-118.38099999999999,247.9
1975-04-13,208.05,94.54,-113.51,247.9
1975-04-14,193.633,94.54,-99.093,244.98
1975-04-15,188.894,94.02,-94.87400000000001,242.62
1975-04-16,179.518,94.01,-85.508,240.2
1975-04-17,188.894,93.91,-94.98400000000001,239.51
1975-04-18,188.894,91.21,-97.68400000000001,237.75
1975-04-19,184.189,91.08,-93.109,237.6
1975-04-20,179.518,90.5,-89.018,237.14
1975-04-21,174.88099999999997,90.09,-84.79099999999997,237.14
1975-04-22,170.27900000000002,89.64,-80.63900000000002,237.14
1975-04-23,188.894,87.96,-100.93400000000001,237.14
1975-04-24,193.633,87.93,-105.703,237.14
